84 +9.155035290e-02 +9.155035290e-02 -9.514844965e+01 -9.514844965e+01 +2.1079e+00 +3.9340e-01
245 +1.805564552e-02 +1.805564552e-02 -9.522194435e+01 -9.522194435e+01 +2.2299e+00 +5.5848e-01
413 +1.533378747e-02 +1.533378747e-02 -9.522466621e+01 -9.522466621e+01 +2.3071e+00 +6.5811e-01
"function evaluation" "noise-free fitness - Fopt (-1.589200000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.281798729e+00 +3.281798729e+00 -1.556382013e+02 -1.556382013e+02 +2.9811e+00 +2.0760e+00
6 +1.850484615e+00 +1.850484615e+00 -1.570695154e+02 -1.570695154e+02 +1.7009e+00 -7.9898e-01
11 +1.054920626e+00 +1.054920626e+00 -1.578650794e+02 -1.578650794e+02 +3.4540e+00 +3.2587e-01
12 +3.317366759e-01 +3.317366759e-01 -1.585882633e+02 -1.585882633e+02 +2.2118e+00 +8.8539e-01
85 +1.919291523e-01 +1.919291523e-01 -1.587280708e+02 -1.587280708e+02 +2.3473e+00 -7.9550e-02
98 +5.158200284e-03 +5.158200284e-03 -1.589148418e+02 -1.589148418e+02 +2.4822e+00 +3.9733e-01
"function evaluation" "noise-free fitness - Fopt (1.347300000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.775408893e+00 +1.775408893e+00 +1.365054089e+02 +1.365054089e+02 -3.5882e+00 -3.8004e+00
10 +5.649128202e-01 +5.649128202e-01 +1.352949128e+02 +1.352949128e+02 -3.0017e+00 -3.7858e+00
156 +3.131972993e-01 +3.131972993e-01 +1.350431973e+02 +1.350431973e+02 -2.5253e+00 -3.1298e+00
190 +2.281687567e-01 +2.281687567e-01 +1.349581688e+02 +1.349581688e+02 -1.8255e+00 -3.8082e+00
264 +3.801492176e-02 +3.801492176e-02 +1.347680149e+02 +1.347680149e+02 -2.1468e+00 -3.4731e+00
640 +1.874962027e-02 +1.874962027e-02 +1.347487496e+02 +1.347487496e+02 -2.1601e+00 -3.5411e+00
"function evaluation" "noise-free fitness - Fopt (1.520000000000e+00)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +4.051926173e+01 +4.051926173e+01 +4.203926173e+01 +4.203926173e+01 +3.7648e+00 +2.9823e+00
2 +1.490482872e+01 +1.490482872e+01 +1.642482872e+01 +1.642482872e+01 -3.3138e+00 +3.0207e-01
5 +3.628345069e-01 +3.628345069e-01 +1.882834507e+00 +1.882834507e+00 +3.4760e-01 -2.2239e+00
291 +1.792233756e-01 +1.792233756e-01 +1.699223376e+00 +1.699223376e+00 -6.3029e-01 -1.9613e+00
322 +1.450097541e-01 +1.450097541e-01 +1.665009754e+00 +1.665009754e+00 +7.6316e-03 -2.3051e+00
458 +2.017638255e-02 +2.017638255e-02 +1.540176383e+00 +1.540176383e+00 -3.5004e-01 -1.9907e+00
"function evaluation" "noise-free fitness - Fopt (4.530000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +4.112840618e+01 +4.112840618e+01 +8.642840618e+01 +8.642840618e+01 -1.0959e+00 -3.7551e+00
2 +9.072192037e+00 +9.072192037e+00 +5.437219204e+01 +5.437219204e+01 -1.9339e+00 +3.0652e+00
12 +5.401310693e+00 +5.401310693e+00 +5.070131069e+01 +5.070131069e+01 +1.1947e+00 -2.3576e-03
17 +1.821207700e+00 +1.821207700e+00 +4.712120770e+01 +4.712120770e+01 -8.0804e-02 +3.1431e+00
24 +8.340115932e-01 +8.340115932e-01 +4.613401159e+01 +4.613401159e+01 +1.8937e+00 +2.3719e+00
57 +3.171802214e-01 +3.171802214e-01 +4.561718022e+01 +4.561718022e+01 +1.4426e+00 +1.9873e+00
101 +6.600396155e-02 +6.600396155e-02 +4.536600396e+01 +4.536600396e+01 +7.2554e-01 +2.3068e+00
228 +2.335834763e-04 +2.335834763e-04 +4.530023358e+01 +4.530023358e+01 +9.9454e-01 +2.3213e+00
"function evaluation" "noise-free fitness - Fopt (-1.605700000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.461890787e+01 +1.461890787e+01 -1.459510921e+02 -1.459510921e+02 +1.9901e+00 +1.9890e+00
5 +7.642098017e+00 +7.642098017e+00 -1.529279020e+02 -1.529279020e+02 -3.5705e+00 +1.5907e+00
6 +2.475251569e+00 +2.475251569e+00 -1.580947484e+02 -1.580947484e+02 -2.6069e+00 -8.3626e-01
23 +4.647321498e-01 +4.647321498e-01 -1.601052679e+02 -1.601052679e+02 -9.6372e-01 +6.2431e-01
26 +3.219739149e-01 +3.219739149e-01 -1.602480261e+02 -1.602480261e+02 -8.7656e-01 -3.6096e-01
241 +9.847491336e-02 +9.847491336e-02 -1.604715251e+02 -1.604715251e+02 -1.1287e+00 -2.4207e-01
356 +1.968960550e-02 +1.968960550e-02 -1.605503104e+02 -1.605503104e+02 -1.4192e+00 +8.3827e-02
"function evaluation" "noise-free fitness - Fopt (-2.916100000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +7.868778895e-01 +7.868778895e-01 -2.908231221e+02 -2.908231221e+02 -1.1787e+00 +2.8088e+00
2 +5.554956863e-01 +5.554956863e-01 -2.910545043e+02 -2.910545043e+02 -1.6449e+00 +1.8280e+00
11 +3.145881627e-01 +3.145881627e-01 -2.912954118e+02 -2.912954118e+02 -2.5588e+00 +2.5581e+00
37 +2.454694596e-01 +2.454694596e-01 -2.913645305e+02 -2.913645305e+02 -1.8687e+00 +2.9584e+00
183 +7.112923740e-02 +7.112923740e-02 -2.915388708e+02 -2.915388708e+02 -2.2699e+00 +2.4772e+00
255 +1.301438117e-02 +1.301438117e-02 -2.915969856e+02 -2.915969856e+02 -2.0603e+00 +2.5803e+00
"function evaluation" "noise-free fitness - Fopt (-8.736000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.150974834e+01 +1.150974834e+01 -7.585025166e+01 -7.585025166e+01 +1.4090e+00 +2.2571e+00
2 +9.723016578e+00 +9.723016578e+00 -7.763698342e+01 -7.763698342e+01 +2.3340e+00 -9.7646e-01
3 +4.626972408e+00 +4.626972408e+00 -8.273302759e+01 -8.273302759e+01 -1.8412e+00 -2.2188e+00
7 +1.157359722e+00 +1.157359722e+00 -8.620264028e+01 -8.620264028e+01 -1.0482e-01 -1.2573e+00
12 +6.668360591e-01 +6.668360591e-01 -8.669316394e+01 -8.669316394e+01 -4.2652e-02 -8.2566e-01
72 +2.382963555e-01 +2.382963555e-01 -8.712170364e+01 -8.712170364e+01 -1.1653e+00 -5.9280e-01
193 +1.084449675e-01 +1.084449675e-01 -8.725155503e+01 -8.725155503e+01 -4.6999e-01 -1.7256e-01
389 +9.914435688e-02 +9.914435688e-02 -8.726085564e+01 -8.726085564e+01 -5.6055e-01 -1.1155e-01
722 +3.339810069e-03 +3.339810069e-03 -8.735666019e+01 -8.735666019e+01 -7.5428e-01 -4.2982e-01
"function evaluation" "noise-free fitness - Fopt (1.000000000000e+03)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +4.957868716e+00 +4.957868716e+00 +1.004957869e+03 +1.004957869e+03 -1.0329e+00 -2.1590e+00
30 +3.954249188e+00 +3.954249188e+00 +1.003954249e+03 +1.003954249e+03 -7.6728e-01 -2.9793e+00
32 +1.955273395e+00 +1.955273395e+00 +1.001955273e+03 +1.001955273e+03 -3.9210e+00 -3.2549e+00
37 +3.949034310e-01 +3.949034310e-01 +1.000394903e+03 +1.000394903e+03 -3.1959e+00 -3.5136e+00
57 +1.857907261e-01 +1.857907261e-01 +1.000185791e+03 +1.000185791e+03 -2.7282e+00 -3.3199e+00
116 +1.100515022e-01 +1.100515022e-01 +1.000110052e+03 +1.000110052e+03 -2.4945e+00 -3.4216e+00
263 +2.828395663e-02 +2.828395663e-02 +1.000028284e+03 +1.000028284e+03 -2.7744e+00 -3.7152e+00
695 +7.184760702e-04 +7.184760702e-04 +1.000000718e+03 +1.000000718e+03 -2.5831e+00 -3.7454e+00
"function evaluation" "noise-free fitness - Fopt (2.887300000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +4.716518673e+00 +4.716518673e+00 +2.934465187e+02 +2.934465187e+02 -3.2269e-01 -6.2959e-02
6 +1.777519788e-01 +1.777519788e-01 +2.889077520e+02 +2.889077520e+02 -2.7057e+00 +8.1082e-01
23 +4.204421158e-02 +4.204421158e-02 +2.887720442e+02 +2.887720442e+02 -2.3306e+00 +3.1629e-01
411 +1.625530676e-02 +1.625530676e-02 +2.887462553e+02 +2.887462553e+02 -2.2927e+00 +4.9360e-01
"function evaluation" "noise-free fitness - Fopt (-3.046000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.981431043e+00 +3.981431043e+00 -2.647856896e+01 -2.647856896e+01 +2.9988e+00 +2.5686e+00
2 +8.943806387e-01 +8.943806387e-01 -2.956561936e+01 -2.956561936e+01 +1.1414e+00 +4.4605e-01
21 +6.171962204e-01 +6.171962204e-01 -2.984280378e+01 -2.984280378e+01 +2.7851e+00 +7.9472e-01
25 +1.054333155e-01 +1.054333155e-01 -3.035456668e+01 -3.035456668e+01 +1.7450e+00 +1.0408e+00
90 +8.194236562e-03 +8.194236562e-03 -3.045180576e+01 -3.045180576e+01 +1.9279e+00 +7.8718e-01
"function evaluation" "noise-free fitness - Fopt (-1.184600000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.254070285e+01 +2.254070285e+01 -9.591929715e+01 -9.591929715e+01 +2.4023e+00 +1.2517e+00
6 +7.583412418e+00 +7.583412418e+00 -1.108765876e+02 -1.108765876e+02 +3.3034e-01 -3.9997e+00
11 +1.803595379e-01 +1.803595379e-01 -1.182796405e+02 -1.182796405e+02 +3.4398e+00 -3.5643e+00
468 +6.936303829e-02 +6.936303829e-02 -1.183906370e+02 -1.183906370e+02 +3.1591e+00 -3.6837e+00
909 +2.325901231e-02 +2.325901231e-02 -1.184367410e+02 -1.184367410e+02 +3.0838e+00 -3.5970e+00
922 +4.193002196e-03 +4.193002196e-03 -1.184558070e+02 -1.184558070e+02 +3.0925e+00 -3.4696e+00
"function evaluation" "noise-free fitness - Fopt (2.230000000000e+00)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.621214788e+01 +2.621214788e+01 +2.844214788e+01 +2.844214788e+01 +1.4540e+00 +2.1325e+00
4 +1.145835156e+01 +1.145835156e+01 +1.368835156e+01 +1.368835156e+01 +5.4295e-01 -2.1008e+00
7 +9.745572328e+00 +9.745572328e+00 +1.197557233e+01 +1.197557233e+01 +3.1160e+00 +6.6171e-01
8 +4.163097948e+00 +4.163097948e+00 +6.393097948e+00 +6.393097948e+00 +3.9608e+00 -3.1527e-01
26 +9.244766080e-02 +9.244766080e-02 +2.322447661e+00 +2.322447661e+00 +3.6389e+00 -2.2355e+00
"function evaluation" "noise-free fitness - Fopt (-1.308000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.369776186e+01 +1.369776186e+01 +6.177618628e-01 +6.177618628e-01 +3.6672e+00 -3.2650e+00
5 +1.755464774e+00 +1.755464774e+00 -1.132453523e+01 -1.132453523e+01 +1.4190e+00 -2.4845e+00
7 +1.550370819e+00 +1.550370819e+00 -1.152962918e+01 -1.152962918e+01 +1.0534e+00 -1.0151e+00
46 +5.824857287e-01 +5.824857287e-01 -1.249751427e+01 -1.249751427e+01 +4.5556e-01 -1.2106e+00
97 +1.352001308e-01 +1.352001308e-01 -1.294479987e+01 -1.294479987e+01 +3.5012e-01 -1.5930e+00
233 +3.994043564e-02 +3.994043564e-02 -1.304005956e+01 -1.304005956e+01 +2.4830e-01 -1.7376e+00
271 +3.025080282e-02 +3.025080282e-02 -1.304974920e+01 -1.304974920e+01 +2.6911e-01 -2.0992e+00
"function evaluation" "noise-free fitness - Fopt (2.671600000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +4.365593491e+01 +4.365593491e+01 +3.108159349e+02 +3.108159349e+02 +3.6672e+00 -3.2650e+00
2 +2.415004142e+01 +2.415004142e+01 +2.913100414e+02 +2.913100414e+02 -2.9314e+00 +1.2775e+00
14 +1.061596080e+00 +1.061596080e+00 +2.682215961e+02 +2.682215961e+02 -2.7312e+00 -2.6257e+00
74 +2.517077795e-01 +2.517077795e-01 +2.674117078e+02 +2.674117078e+02 -2.5264e+00 -3.9354e+00
84 +8.857949902e-02 +8.857949902e-02 +2.672485795e+02 +2.672485795e+02 -2.6597e+00 -3.5114e+00
143 +4.004920722e-02 +4.004920722e-02 +2.672000492e+02 +2.672000492e+02 -2.9201e+00 -3.4369e+00
402 +3.361291382e-03 +3.361291382e-03 +2.671633613e+02 +2.671633613e+02 -2.9654e+00 -3.6824e+00
"function evaluation" "noise-free fitness - Fopt (3.710000000000e+00)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.601161183e+00 +1.601161183e+00 +5.311161183e+00 +5.311161183e+00 +3.0341e+00 -2.3753e+00
51 +1.192667150e+00 +1.192667150e+00 +4.902667150e+00 +4.902667150e+00 +2.9339e+00 -2.8989e+00
73 +5.087637263e-01 +5.087637263e-01 +4.218763726e+00 +4.218763726e+00 +3.5021e+00 -3.7485e+00
85 +1.679481479e-01 +1.679481479e-01 +3.877948148e+00 +3.877948148e+00 +3.7319e+00 -3.5450e+00
93 +9.313457467e-02 +9.313457467e-02 +3.803134575e+00 +3.803134575e+00 +3.7234e+00 -3.3853e+00
229 +5.221664125e-02 +5.221664125e-02 +3.762216641e+00 +3.762216641e+00 +3.7533e+00 -3.2571e+00
"function evaluation" "noise-free fitness - Fopt (9.478000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +5.748731229e+01 +5.748731229e+01 +1.522673123e+02 +1.522673123e+02 -3.0389e+00 +3.3053e+00
2 +9.933895279e+00 +9.933895279e+00 +1.047138953e+02 +1.047138953e+02 +1.0747e+00 -4.1508e-03
14 +4.503655207e+00 +4.503655207e+00 +9.928365521e+01 +9.928365521e+01 -1.1100e+00 -2.5806e+00
20 +6.309549440e-01 +6.309549440e-01 +9.541095494e+01 +9.541095494e+01 +6.9550e-01 -2.3950e+00
42 +3.406506896e-01 +3.406506896e-01 +9.512065069e+01 +9.512065069e+01 +3.9245e-01 -2.9342e+00
84 +2.280169258e-01 +2.280169258e-01 +9.500801693e+01 +9.500801693e+01 +9.4640e-01 -3.6301e+00
270 +1.020414423e-01 +1.020414423e-01 +9.488204144e+01 +9.488204144e+01 +6.8671e-01 -3.3555e+00
670 +1.366968728e-02 +1.366968728e-02 +9.479366969e+01 +9.479366969e+01 +1.0375e+00 -3.0992e+00
"function evaluation" "noise-free fitness - Fopt (2.339200000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.062623208e+01 +1.062623208e+01 +2.445462321e+02 +2.445462321e+02 -1.9300e+00 -2.2589e+00
3 +8.786922437e+00 +8.786922437e+00 +2.427069224e+02 +2.427069224e+02 -8.1445e-01 +2.0483e+00
6 +3.559786320e+00 +3.559786320e+00 +2.374797863e+02 +2.374797863e+02 -1.6556e+00 +1.3011e+00
7 +2.700849503e-01 +2.700849503e-01 +2.341900850e+02 +2.341900850e+02 -2.9046e+00 +5.9446e-01
101 +2.103812092e-01 +2.103812092e-01 +2.341303812e+02 +2.341303812e+02 -2.9688e+00 +5.7111e-01
747 +5.510276213e-02 +5.510276213e-02 +2.339751028e+02 +2.339751028e+02 -3.6542e+00 +6.0209e-01
859 +7.845421806e-03 +7.845421806e-03 +2.339278454e+02 +2.339278454e+02 -3.4514e+00 +5.5552e-01
"function evaluation" "noise-free fitness - Fopt (-6.092000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.591970427e+01 +1.591970427e+01 -4.500029573e+01 -4.500029573e+01 -3.0389e+00 +3.3053e+00
2 +6.832829780e+00 +6.832829780e+00 -5.408717022e+01 -5.408717022e+01 +1.0747e+00 -4.1508e-03
3 +3.222258422e+00 +3.222258422e+00 -5.769774158e+01 -5.769774158e+01 -2.2133e-01 +1.1926e+00
6 +1.067460858e+00 +1.067460858e+00 -5.985253914e+01 -5.985253914e+01 +3.7715e-02 +2.0174e+00
32 +6.153291423e-01 +6.153291423e-01 -6.030467086e+01 -6.030467086e+01 +1.5949e+00 +2.2616e+00
73 +6.708878279e-02 +6.708878279e-02 -6.085291122e+01 -6.085291122e+01 +1.1473e+00 +2.5861e+00
"function evaluation" "noise-free fitness - Fopt (-1.948000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.156779837e+01 +3.156779837e+01 +1.208779837e+01 +1.208779837e+01 -8.3762e-01 -3.5709e+00
2 +3.876093653e-01 +3.876093653e-01 -1.909239063e+01 -1.909239063e+01 -4.0156e-01 +2.3312e+00
199 +5.986081807e-02 +5.986081807e-02 -1.942013918e+01 -1.942013918e+01 -8.0653e-01 +1.8521e+00
"function evaluation" "noise-free fitness - Fopt (1.344700000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.162966894e+00 +2.162966894e+00 +1.366329669e+02 +1.366329669e+02 -1.9362e+00 +2.5170e+00
23 +1.348967314e+00 +1.348967314e+00 +1.358189673e+02 +1.358189673e+02 -2.3951e+00 +3.9303e+00
63 +8.129000100e-01 +8.129000100e-01 +1.352829000e+02 +1.352829000e+02 -2.4255e+00 +3.4954e+00
73 +3.173027596e-02 +3.173027596e-02 +1.345017303e+02 +1.345017303e+02 -3.4382e+00 +3.1717e+00
723 +6.959781791e-03 +6.959781791e-03 +1.344769598e+02 +1.344769598e+02 -3.2177e+00 +3.0846e+00
"function evaluation" "noise-free fitness - Fopt (4.453500000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.356633493e+01 +2.356633493e+01 +4.689163349e+02 +4.689163349e+02 +1.4434e+00 +1.8951e+00
3 +1.493293787e+01 +1.493293787e+01 +4.602829379e+02 +4.602829379e+02 +1.2331e-01 +1.3493e+00
7 +3.192286581e+00 +3.192286581e+00 +4.485422866e+02 +4.485422866e+02 -2.5123e+00 +1.6803e+00
18 +2.477995591e-01 +2.477995591e-01 +4.455977996e+02 +4.455977996e+02 -2.7421e+00 +3.5416e+00
182 +8.987929664e-02 +8.987929664e-02 +4.454398793e+02 +4.454398793e+02 -3.4160e+00 +3.1310e+00
638 +3.900792644e-03 +3.900792644e-03 +4.453539008e+02 +4.453539008e+02 -3.1473e+00 +3.3740e+00
"function evaluation" "noise-free fitness - Fopt (8.790000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +6.003974006e+01 +6.003974006e+01 +1.479397401e+02 +1.479397401e+02 +3.9428e+00 +1.4996e+00
2 +2.159936388e+00 +2.159936388e+00 +9.005993639e+01 +9.005993639e+01 -2.2627e+00 -2.7414e+00
9 +8.004254926e-01 +8.004254926e-01 +8.870042549e+01 +8.870042549e+01 -3.3915e+00 -2.4483e+00
109 +4.735360469e-02 +4.735360469e-02 +8.794735360e+01 +8.794735360e+01 -2.9489e+00 -1.5894e+00
603 +2.732873470e-02 +2.732873470e-02 +8.792732873e+01 +8.792732873e+01 -3.0104e+00 -1.5278e+00
"function evaluation" "noise-free fitness - Fopt (2.199800000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.224281655e+01 +2.224281655e+01 +2.422228166e+02 +2.422228166e+02 -1.8620e+00 -3.4913e-02
2 +3.345616550e+00 +3.345616550e+00 +2.233256165e+02 +2.233256165e+02 +2.2600e+00 -2.4005e+00
10 +1.085004533e+00 +1.085004533e+00 +2.210650045e+02 +2.210650045e+02 +2.1586e-01 -3.1124e+00
19 +2.229706831e-01 +2.229706831e-01 +2.202029707e+02 +2.202029707e+02 +1.2170e+00 -3.3225e+00
36 +1.478002268e-01 +1.478002268e-01 +2.201278002e+02 +2.201278002e+02 +8.1497e-01 -3.4414e+00
183 +7.166611558e-03 +7.166611558e-03 +2.199871666e+02 +2.199871666e+02 +9.5144e-01 -3.7780e+00
"function evaluation" "noise-free fitness - Fopt (-2.784000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.486189436e+01 +3.486189436e+01 +7.021894357e+00 +7.021894357e+00 -1.0058e+00 -3.6282e+00
2 +1.233836214e+01 +1.233836214e+01 -1.550163786e+01 -1.550163786e+01 -3.7448e+00 +2.8378e+00
4 +6.614663180e-01 +6.614663180e-01 -2.717853368e+01 -2.717853368e+01 -2.1856e-02 +1.4624e+00
14 +1.188970736e-01 +1.188970736e-01 -2.772110293e+01 -2.772110293e+01 -6.0325e-01 +2.0998e+00
89 +2.252717314e-02 +2.252717314e-02 -2.781747283e+01 -2.781747283e+01 -1.7868e-01 +2.3381e+00
"function evaluation" "noise-free fitness - Fopt (2.027000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.585193449e+01 +2.585193449e+01 +4.612193449e+01 +4.612193449e+01 +7.7464e-01 +3.4383e+00
2 +1.316079397e+01 +1.316079397e+01 +3.343079397e+01 +3.343079397e+01 +2.1248e+00 +2.3949e+00
3 +8.331757174e+00 +8.331757174e+00 +2.860175717e+01 +2.860175717e+01 +8.3569e-01 +7.5536e-01
10 +5.154535774e+00 +5.154535774e+00 +2.542453577e+01 +2.542453577e+01 +8.5843e-01 -1.7734e+00
29 +7.141335667e-01 +7.141335667e-01 +2.098413357e+01 +2.098413357e+01 +2.5926e+00 -1.8395e+00
69 +1.239346220e-01 +1.239346220e-01 +2.039393462e+01 +2.039393462e+01 +2.8470e+00 -1.4171e+00
158 +8.555687011e-02 +8.555687011e-02 +2.035555687e+01 +2.035555687e+01 +3.2482e+00 -1.3147e+00
285 +2.917066983e-02 +2.917066983e-02 +2.029917067e+01 +2.029917067e+01 +3.1937e+00 -1.1727e+00
491 +2.363724166e-02 +2.363724166e-02 +2.029363724e+01 +2.029363724e+01 +3.0375e+00 -1.2712e+00
"function evaluation" "noise-free fitness - Fopt (9.302900000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +7.333596066e-01 +7.333596066e-01 +9.310233596e+02 +9.310233596e+02 -1.0928e+00 -1.7382e+00
83 +3.697091392e-01 +3.697091392e-01 +9.306597091e+02 +9.306597091e+02 -2.1087e+00 -7.0117e-01
209 +9.952231438e-02 +9.952231438e-02 +9.303895223e+02 +9.303895223e+02 -1.8945e+00 -1.2209e+00
232 +4.203367566e-02 +4.203367566e-02 +9.303320337e+02 +9.303320337e+02 -1.6763e+00 -1.2614e+00
301 +3.339764875e-02 +3.339764875e-02 +9.303233976e+02 +9.303233976e+02 -1.7952e+00 -1.1185e+00
923 +1.539393319e-02 +1.539393319e-02 +9.303053939e+02 +9.303053939e+02 -1.6120e+00 -1.1878e+00
940 +2.201046968e-03 +2.201046968e-03 +9.302922010e+02 +9.302922010e+02 -1.5815e+00 -1.0383e+00
"function evaluation" "noise-free fitness - Fopt (7.786100000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +6.375528795e+00 +6.375528795e+00 +7.849855288e+02 +7.849855288e+02 -1.4341e+00 -3.0284e+00
32 +3.031011128e+00 +3.031011128e+00 +7.816410111e+02 +7.816410111e+02 -2.1430e+00 -3.3977e+00
38 +1.415310313e+00 +1.415310313e+00 +7.800253103e+02 +7.800253103e+02 -2.6432e+00 -3.8297e+00
212 +2.302123557e-02 +2.302123557e-02 +7.786330212e+02 +7.786330212e+02 -3.8264e+00 -3.9684e+00
815 +1.138913744e-02 +1.138913744e-02 +7.786213891e+02 +7.786213891e+02 -3.8002e+00 -3.7152e+00
"function evaluation" "noise-free fitness - Fopt (-2.051000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +9.575303205e+00 +9.575303205e+00 -1.093469680e+01 -1.093469680e+01 -9.4615e-01 +3.7993e+00
8 +1.742345427e+00 +1.742345427e+00 -1.876765457e+01 -1.876765457e+01 -3.3088e+00 +3.1861e+00
10 +2.909555871e-01 +2.909555871e-01 -2.021904441e+01 -2.021904441e+01 -3.8572e+00 +1.6506e+00
172 +1.193249187e-01 +1.193249187e-01 -2.039067508e+01 -2.039067508e+01 -3.2266e+00 +1.5499e+00
766 +5.180966552e-02 +5.180966552e-02 -2.045819033e+01 -2.045819033e+01 -3.5429e+00 +1.7276e+00
"function evaluation" "noise-free fitness - Fopt (-1.000000000000e+03)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.188527416e+01 +1.188527416e+01 -9.881147258e+02 -9.881147258e+02 -9.9381e-01 +1.8806e+00
4 +6.596178124e+00 +6.596178124e+00 -9.934038219e+02 -9.934038219e+02 +9.3255e-02 +3.5058e+00
6 +2.527244740e+00 +2.527244740e+00 -9.974727553e+02 -9.974727553e+02 +2.0403e+00 +8.5952e-01
8 +9.291243443e-01 +9.291243443e-01 -9.990708757e+02 -9.990708757e+02 +1.6869e+00 +1.7716e+00
23 +5.877692894e-01 +5.877692894e-01 -9.994122307e+02 -9.994122307e+02 +2.2868e+00 +3.1609e+00
73 +3.495783322e-02 +3.495783322e-02 -9.999650422e+02 -9.999650422e+02 +2.2292e+00 +2.4356e+00
101 +1.466261682e-02 +1.466261682e-02 -9.999853374e+02 -9.999853374e+02 +2.3446e+00 +2.3053e+00
326 +5.027952005e-03 +5.027952005e-03 -9.999949720e+02 -9.999949720e+02 +2.3639e+00 +2.3542e+00
673 +1.626828643e-03 +1.626828643e-03 -9.999983732e+02 -9.999983732e+02 +2.4357e+00 +2.3710e+00
"function evaluation" "noise-free fitness - Fopt (-1.730800000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +6.817439251e+00 +6.817439251e+00 -1.662625607e+02 -1.662625607e+02 -1.0058e+00 -3.6282e+00
3 +3.464103518e+00 +3.464103518e+00 -1.696158965e+02 -1.696158965e+02 -2.9413e+00 -1.8777e+00
5 +6.209283594e-01 +6.209283594e-01 -1.724590716e+02 -1.724590716e+02 -3.3065e+00 -2.8877e+00
21 +1.165564394e-02 +1.165564394e-02 -1.730683444e+02 -1.730683444e+02 -3.5496e+00 -3.6965e+00
"function evaluation" "noise-free fitness - Fopt (5.309000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.393304474e+01 +3.393304474e+01 +8.702304474e+01 +8.702304474e+01 -3.1373e+00 +2.0490e+00
4 +1.435876687e+01 +1.435876687e+01 +6.744876687e+01 +6.744876687e+01 +2.2734e+00 -3.0722e+00
6 +4.599919195e+00 +4.599919195e+00 +5.768991920e+01 +5.768991920e+01 -2.7212e+00 -1.7834e+00
7 +2.119657033e+00 +2.119657033e+00 +5.520965703e+01 +5.520965703e+01 -2.8103e+00 -2.9301e+00
18 +2.742603825e-01 +2.742603825e-01 +5.336426038e+01 +5.336426038e+01 -1.1297e+00 -3.9203e+00
108 +7.955141252e-03 +7.955141252e-03 +5.309795514e+01 +5.309795514e+01 -1.4453e+00 -3.6163e+00
"function evaluation" "noise-free fitness - Fopt (-1.850700000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
